timestamp,flow_rate_LPM,temperature_C,anomaly_type
2025-06-02 09:50:24.000,49.44,30.8,None
2025-06-02 09:51:50.400,49.9,28.6,None
2025-06-02 09:53:16.800,49.9,31.7,None
2025-06-02 09:54:43.200,52.49,29.9,None
2025-06-02 09:56:09.600,51.9,29.6,None
2025-06-02 09:57:36.000,46.59,29.1,None
2025-06-02 09:59:02.400,53.13,29.7,None
2025-06-02 10:00:28.800,49.51,29.7,None
2025-06-02 10:01:55.200,53.81,31.6,None
2025-06-02 10:03:21.600,54.44,29.8,None
2025-06-02 10:04:48.000,50.59,28.5,None
2025-06-02 10:06:14.400,52.95,28.8,None
2025-06-02 10:07:40.800,50.43,28.9,None
2025-06-02 10:09:07.200,48.82,29.2,None
2025-06-02 10:10:33.600,48.78,29.5,None
2025-06-02 10:12:00.000,48.9,30.8,None
2025-06-02 10:13:26.400,47.79,30.2,None
2025-06-02 10:14:52.800,52.44,29.5,None
2025-06-02 10:16:19.200,48.56,29.8,None
2025-06-02 10:17:45.600,52.36,30.2,None
2025-06-02 10:19:12.000,48.94,30.5,None
2025-06-02 10:20:38.400,47.8,30.7,None
2025-06-02 10:22:04.800,50.82,29.7,None
2025-06-02 10:23:31.200,48.32,29.1,None
2025-06-02 10:24:57.600,51.07,31.2,None
2025-06-02 10:26:24.000,48.73,30.5,None
2025-06-02 10:27:50.400,45.83,29.4,None
2025-06-02 10:29:16.800,49.94,29.1,None
2025-06-02 10:30:43.200,48.13,29.3,None
2025-06-02 10:32:09.600,50.58,29.8,None
2025-06-02 10:33:36.000,45.52,27.9,None
2025-06-02 10:35:02.400,48.79,30.5,None
2025-06-02 10:36:28.800,44.5,29.5,None
2025-06-02 10:37:55.200,48.95,31.4,None
2025-06-02 10:39:21.600,49.23,30.4,None
2025-06-02 10:40:48.000,50.28,27.9,None
2025-06-02 10:42:14.400,51.54,30.2,None
2025-06-02 10:43:40.800,51.02,33.9,None
2025-06-02 10:45:07.200,45.83,31.7,None
2025-06-02 10:46:33.600,49.43,30.3,None
2025-06-02 10:48:00.000,49.91,29.6,None
2025-06-02 10:49:26.400,48.86,30.3,None
2025-06-02 10:50:52.800,46.97,30.8,None
2025-06-02 10:52:19.200,49.17,28.9,None
2025-06-02 10:53:45.600,49.1,31.3,None
2025-06-02 10:55:12.000,48.93,30.4,None
2025-06-02 10:56:38.400,48.54,30.8,None
2025-06-02 10:58:04.800,51.37,31.8,None
2025-06-02 10:59:31.200,49.65,30.7,None
2025-06-02 11:00:57.600,50.2,31.3,None
2025-06-02 11:02:24.000,48.56,30.7,None
2025-06-02 11:03:50.400,49.61,29.9,None
2025-06-02 11:05:16.800,50.18,30.3,None
2025-06-02 11:06:43.200,24.77,29.2,Pump Failure
2025-06-02 11:08:09.600,53.16,31.0,None
2025-06-02 11:09:36.000,51.74,29.5,None
2025-06-02 11:11:02.400,48.22,31.0,None
2025-06-02 11:12:28.800,51.75,31.5,None
2025-06-02 11:13:55.200,48.79,29.8,None
2025-06-02 11:15:21.600,46.72,,None
2025-06-02 11:16:48.000,51.99,29.5,None
2025-06-02 11:18:14.400,51.28,29.8,None
2025-06-02 11:19:40.800,50.65,28.9,None
2025-06-02 11:21:07.200,50.17,27.0,None
2025-06-02 11:22:33.600,49.63,28.4,None
2025-06-02 11:24:00.000,52.41,30.8,None
2025-06-02 11:25:26.400,50.93,31.5,None
2025-06-02 11:26:52.800,48.1,31.7,None
2025-06-02 11:28:19.200,51.86,29.8,None
2025-06-02 11:29:45.600,52.27,28.9,None
2025-06-02 11:31:12.000,48.35,29.4,None
2025-06-02 11:32:38.400,48.94,28.9,None
2025-06-02 11:34:04.800,52.45,29.7,None
2025-06-02 11:35:31.200,50.71,29.4,None
2025-06-02 11:36:57.600,46.36,30.3,None
2025-06-02 11:38:24.000,46.18,29.9,None
2025-06-02 11:39:50.400,47.26,32.0,None
2025-06-02 11:41:16.800,51.82,30.1,None
2025-06-02 11:42:43.200,52.53,29.2,None
2025-06-02 11:44:09.600,,30.2,None
2025-06-02 11:45:36.000,50.53,31.3,None
2025-06-02 11:47:02.400,51.46,30.3,None
2025-06-02 11:48:28.800,46.69,29.0,None
2025-06-02 11:49:55.200,49.75,30.1,None
2025-06-02 11:51:21.600,47.74,32.4,None
2025-06-02 11:52:48.000,53.03,30.6,None
2025-06-02 11:54:14.400,50.14,29.8,None
2025-06-02 11:55:40.800,48.1,30.1,None
2025-06-02 11:57:07.200,50.52,28.8,None
2025-06-02 11:58:33.600,50.67,29.8,None
2025-06-02 12:00:00.000,46.18,29.1,None
2025-06-02 12:01:26.400,49.17,31.9,None
2025-06-02 12:02:52.800,51.11,28.7,None
2025-06-02 12:04:19.200,52.43,25.4,Sensor Drift
2025-06-02 12:05:45.600,52.17,29.5,None
2025-06-02 12:07:12.000,49.81,31.3,None
2025-06-02 12:08:38.400,47.43,28.6,None
2025-06-02 12:10:04.800,48.83,31.0,None
2025-06-02 12:11:31.200,46.96,27.2,None
2025-06-02 12:12:57.600,49.1,30.6,None
2025-06-02 12:14:24.000,52.4,,None
2025-06-02 12:15:50.400,49.18,31.2,None
2025-06-02 12:17:16.800,46.26,29.6,None
2025-06-02 12:18:43.200,50.38,30.4,None
2025-06-02 12:20:09.600,48.98,30.0,None
2025-06-02 12:21:36.000,45.02,29.3,None
2025-06-02 12:23:02.400,50.91,,None
2025-06-02 12:24:28.800,50.12,30.4,None
2025-06-02 12:25:55.200,49.31,30.2,None
2025-06-02 12:27:21.600,48.07,29.8,None
2025-06-02 12:28:48.000,51.22,30.2,None
2025-06-02 12:30:14.400,48.83,30.2,None
2025-06-02 12:31:40.800,51.43,28.0,None
2025-06-02 12:33:07.200,52.32,29.7,None
2025-06-02 12:34:33.600,50.85,31.2,None
2025-06-02 12:36:00.000,47.26,29.3,None
2025-06-02 12:37:26.400,49.42,29.2,None
2025-06-02 12:38:52.800,53.47,29.1,None
2025-06-02 12:40:19.200,48.89,30.2,None
2025-06-02 12:41:45.600,47.6,29.6,None
2025-06-02 12:43:12.000,50.63,29.7,None
2025-06-02 12:44:38.400,49.81,29.5,None
2025-06-02 12:46:04.800,46.97,30.3,None
2025-06-02 12:47:31.200,53.51,30.0,None
2025-06-02 12:48:57.600,50.45,30.7,None
2025-06-02 12:50:24.000,47.46,31.7,None
2025-06-02 12:51:50.400,50.4,31.6,None
2025-06-02 12:53:16.800,48.53,31.8,None
2025-06-02 12:54:43.200,51.55,30.6,None
2025-06-02 12:56:09.600,50.47,29.8,None
2025-06-02 12:57:36.000,52.4,30.1,None
2025-06-02 12:59:02.400,46.07,28.9,None
2025-06-02 13:00:28.800,49.63,30.3,None
2025-06-02 13:01:55.200,49.89,31.2,None
2025-06-02 13:03:21.600,46.1,30.1,None
2025-06-02 13:04:48.000,46.36,30.8,None
2025-06-02 13:06:14.400,49.81,30.4,None
2025-06-02 13:07:40.800,48.27,31.3,None
2025-06-02 13:09:07.200,52.08,30.6,None
2025-06-02 13:10:33.600,49.74,30.6,None
2025-06-02 13:12:00.000,48.59,30.9,None
2025-06-02 13:13:26.400,53.3,31.1,None
2025-06-02 13:14:52.800,48.54,30.4,None
2025-06-02 13:16:19.200,47.41,30.6,None
2025-06-02 13:17:45.600,50.9,28.1,None
2025-06-02 13:19:12.000,47.68,29.7,None
2025-06-02 13:20:38.400,49.4,28.8,None
2025-06-02 13:22:04.800,50.78,30.3,None
2025-06-02 13:23:31.200,49.03,27.7,Sensor Drift
2025-06-02 13:24:57.600,55.24,35.0,Sensor Drift
2025-06-02 13:26:24.000,49.03,29.4,None
2025-06-02 13:27:50.400,50.98,29.6,None
2025-06-02 13:29:16.800,49.72,30.7,None
2025-06-02 13:30:43.200,46.18,31.3,None
2025-06-02 13:32:09.600,50.15,29.6,None
2025-06-02 13:33:36.000,,30.0,None
2025-06-02 13:35:02.400,46.54,31.5,None
2025-06-02 13:36:28.800,50.08,30.4,None
2025-06-02 13:37:55.200,51.9,29.0,None
2025-06-02 13:39:21.600,52.37,,Sensor Drift
2025-06-02 13:40:48.000,51.69,27.9,None
2025-06-02 13:42:14.400,49.8,29.4,None
2025-06-02 13:43:40.800,50.86,30.5,None
2025-06-02 13:45:07.200,48.58,29.3,None
2025-06-02 13:46:33.600,49.78,29.1,None
2025-06-02 13:48:00.000,67.53,30.6,Flow Surge
2025-06-02 13:49:26.400,44.19,29.6,None
2025-06-02 13:50:52.800,47.92,,None
2025-06-02 13:52:19.200,47.53,30.1,None
2025-06-02 13:53:45.600,52.66,30.3,None
2025-06-02 13:55:12.000,48.79,30.5,None
2025-06-02 13:56:38.400,49.08,29.3,None
2025-06-02 13:58:04.800,47.69,28.2,None
2025-06-02 13:59:31.200,49.22,30.2,None
2025-06-02 14:00:57.600,49.81,29.6,None
2025-06-02 14:02:24.000,48.11,30.6,None
2025-06-02 14:03:50.400,47.37,30.8,None
2025-06-02 14:05:16.800,48.0,29.2,None
2025-06-02 14:06:43.200,47.07,29.5,None
2025-06-02 14:08:09.600,51.95,30.5,None
2025-06-02 14:09:36.000,51.96,,None
2025-06-02 14:11:02.400,47.79,29.7,None
2025-06-02 14:12:28.800,48.44,31.3,None
2025-06-02 14:13:55.200,47.61,30.9,None
2025-06-02 14:15:21.600,51.79,31.8,None
2025-06-02 14:16:48.000,49.18,30.7,None
2025-06-02 14:18:14.400,54.56,29.4,None
2025-06-02 14:19:40.800,46.93,28.1,None
2025-06-02 14:21:07.200,51.43,28.1,None
2025-06-02 14:22:33.600,49.26,30.4,None
2025-06-02 14:24:00.000,50.37,30.4,None
2025-06-02 14:25:26.400,50.44,31.3,None
2025-06-02 14:26:52.800,48.1,29.3,None
2025-06-02 14:28:19.200,48.45,30.8,None
2025-06-02 14:29:45.600,51.8,30.5,None
2025-06-02 14:31:12.000,52.37,28.8,None
2025-06-02 14:32:38.400,53.33,31.5,None
2025-06-02 14:34:04.800,51.47,31.8,None
2025-06-02 14:35:31.200,46.69,29.5,None
2025-06-02 14:36:57.600,48.53,30.7,None
2025-06-02 14:38:24.000,47.9,30.8,None
2025-06-02 14:39:50.400,52.74,30.7,None
2025-06-02 14:41:16.800,50.57,29.0,None
2025-06-02 14:42:43.200,48.31,31.2,None
2025-06-02 14:44:09.600,51.56,30.0,None
2025-06-02 14:45:36.000,49.16,28.0,None
2025-06-02 14:47:02.400,47.86,31.9,None
2025-06-02 14:48:28.800,47.44,30.2,None
2025-06-02 14:49:55.200,52.01,28.7,None
2025-06-02 14:51:21.600,50.37,30.9,None
2025-06-02 14:52:48.000,50.02,32.9,None
2025-06-02 14:54:14.400,46.66,31.1,None
2025-06-02 14:55:40.800,49.65,30.8,None
2025-06-02 14:57:07.200,50.88,29.3,None
2025-06-02 14:58:33.600,50.46,28.1,None
2025-06-02 15:00:00.000,51.21,30.3,None
2025-06-02 15:01:26.400,51.28,31.1,None
2025-06-02 15:02:52.800,50.74,30.1,None
2025-06-02 15:04:19.200,33.24,29.3,Clog Detected
2025-06-02 15:05:45.600,68.56,32.4,Flow Surge
2025-06-02 15:07:12.000,49.52,30.0,None
2025-06-02 15:08:38.400,48.19,31.2,None
2025-06-02 15:10:04.800,51.33,31.9,None
2025-06-02 15:11:31.200,48.24,29.6,None
2025-06-02 15:12:57.600,50.46,30.6,None
2025-06-02 15:14:24.000,49.57,29.1,None
2025-06-02 15:15:50.400,51.76,30.7,None
2025-06-02 15:17:16.800,48.17,31.4,None
2025-06-02 15:18:43.200,52.34,30.1,None
2025-06-02 15:20:09.600,50.16,30.6,None
2025-06-02 15:21:36.000,48.28,30.0,None
2025-06-02 15:23:02.400,45.7,30.9,None
2025-06-02 15:24:28.800,46.88,31.5,None
2025-06-02 15:25:55.200,49.34,29.8,None
2025-06-02 15:27:21.600,48.74,29.7,None
2025-06-02 15:28:48.000,52.84,27.5,None
2025-06-02 15:30:14.400,52.55,30.3,None
2025-06-02 15:31:40.800,61.38,29.9,Flow Surge
2025-06-02 15:33:07.200,53.35,29.1,None
2025-06-02 15:34:33.600,47.69,31.1,None
2025-06-02 15:36:00.000,50.68,29.1,None
2025-06-02 15:37:26.400,50.43,29.0,None
2025-06-02 15:38:52.800,52.2,31.1,None
2025-06-02 15:40:19.200,51.06,30.4,None
2025-06-02 15:41:45.600,53.52,30.0,None
2025-06-02 15:43:12.000,47.64,30.4,None
2025-06-02 15:44:38.400,54.17,29.0,None
2025-06-02 15:46:04.800,49.28,30.4,None
2025-06-02 15:47:31.200,49.89,29.0,None
2025-06-02 15:48:57.600,52.24,32.3,None
2025-06-02 15:50:24.000,50.39,29.1,None
2025-06-02 15:51:50.400,46.9,30.3,None
2025-06-02 15:53:16.800,52.21,30.5,None
2025-06-02 15:54:43.200,50.0,29.4,None
2025-06-02 15:56:09.600,47.82,30.8,None
2025-06-02 15:57:36.000,51.83,28.5,None
2025-06-02 15:59:02.400,53.18,30.6,None
2025-06-02 16:00:28.800,52.8,28.7,None
2025-06-02 16:01:55.200,47.27,29.9,None
2025-06-02 16:03:21.600,51.01,31.8,None
2025-06-02 16:04:48.000,51.41,29.8,None
2025-06-02 16:06:14.400,47.95,31.2,None
2025-06-02 16:07:40.800,48.07,31.6,None
2025-06-02 16:09:07.200,49.43,31.6,None
2025-06-02 16:10:33.600,51.36,29.9,None
2025-06-02 16:12:00.000,48.96,29.7,None
2025-06-02 16:13:26.400,50.86,30.1,None
2025-06-02 16:14:52.800,48.81,29.8,None
2025-06-02 16:16:19.200,50.16,27.9,None
2025-06-02 16:17:45.600,50.92,29.0,None
2025-06-02 16:19:12.000,47.69,28.3,None
2025-06-02 16:20:38.400,46.41,28.6,None
2025-06-02 16:22:04.800,48.58,32.0,None
2025-06-02 16:23:31.200,48.95,30.2,None
2025-06-02 16:24:57.600,50.8,30.1,None
2025-06-02 16:26:24.000,49.85,28.8,None
2025-06-02 16:27:50.400,52.9,31.8,None
2025-06-02 16:29:16.800,46.63,29.0,None
2025-06-02 16:30:43.200,49.44,29.0,None
2025-06-02 16:32:09.600,51.01,29.3,None
2025-06-02 16:33:36.000,54.33,31.2,None
2025-06-02 16:35:02.400,50.43,31.0,None
2025-06-02 16:36:28.800,52.21,29.4,None
2025-06-02 16:37:55.200,48.37,30.1,None
2025-06-02 16:39:21.600,51.72,30.1,None
2025-06-02 16:40:48.000,46.85,29.2,None
2025-06-02 16:42:14.400,49.85,29.9,None
2025-06-02 16:43:40.800,53.95,28.6,None
2025-06-02 16:45:07.200,51.01,31.5,None
2025-06-02 16:46:33.600,54.54,29.6,None
2025-06-02 16:48:00.000,50.98,30.6,None
2025-06-02 16:49:26.400,50.39,29.9,None
2025-06-02 16:50:52.800,50.87,27.5,None
2025-06-02 16:52:19.200,51.36,30.1,None
2025-06-02 16:53:45.600,49.56,32.0,None
2025-06-02 16:55:12.000,48.65,29.6,None
2025-06-02 16:56:38.400,53.98,29.2,None
2025-06-02 16:58:04.800,48.9,29.9,None
2025-06-02 16:59:31.200,51.68,30.2,None
2025-06-02 17:00:57.600,47.41,29.5,None
2025-06-02 17:02:24.000,48.79,29.9,None
2025-06-02 17:03:50.400,50.85,30.4,None
2025-06-02 17:05:16.800,46.45,31.1,None
2025-06-02 17:06:43.200,50.51,31.4,None
2025-06-02 17:08:09.600,50.89,31.1,None
2025-06-02 17:09:36.000,50.93,31.3,None
2025-06-02 17:11:02.400,52.61,29.7,Sensor Drift
2025-06-02 17:12:28.800,54.54,30.9,None
2025-06-02 17:13:55.200,51.15,28.7,None
2025-06-02 17:15:21.600,47.42,30.3,None
2025-06-02 17:16:48.000,50.29,29.4,None
2025-06-02 17:18:14.400,50.28,31.6,None
2025-06-02 17:19:40.800,51.39,28.9,None
2025-06-02 17:21:07.200,49.78,29.2,None
2025-06-02 17:22:33.600,49.22,29.6,None
2025-06-02 17:24:00.000,49.04,28.7,None
2025-06-02 17:25:26.400,49.74,29.4,None
2025-06-02 17:26:52.800,44.14,32.1,None
2025-06-02 17:28:19.200,55.44,28.9,Sensor Drift
2025-06-02 17:29:45.600,50.04,28.8,None
2025-06-02 17:31:12.000,53.39,31.9,None
2025-06-02 17:32:38.400,50.31,31.0,None
2025-06-02 17:34:04.800,50.35,28.7,None
2025-06-02 17:35:31.200,49.18,30.1,None
2025-06-02 17:36:57.600,49.09,29.8,None
2025-06-02 17:38:24.000,64.73,30.9,Flow Surge
2025-06-02 17:39:50.400,50.1,28.9,None
2025-06-02 17:41:16.800,,28.7,None
2025-06-02 17:42:43.200,51.96,27.9,None
2025-06-02 17:44:09.600,52.31,31.4,None
2025-06-02 17:45:36.000,49.4,27.4,None
2025-06-02 17:47:02.400,48.19,29.8,Sensor Drift
2025-06-02 17:48:28.800,47.98,29.5,None
2025-06-02 17:49:55.200,53.06,30.7,None
2025-06-02 17:51:21.600,48.15,28.4,None
2025-06-02 17:52:48.000,49.35,29.8,None
2025-06-02 17:54:14.400,50.99,29.5,None
2025-06-02 17:55:40.800,51.02,31.9,None
2025-06-02 17:57:07.200,51.63,30.0,None
2025-06-02 17:58:33.600,49.63,29.6,None
2025-06-02 18:00:00.000,52.36,29.4,None
2025-06-02 18:01:26.400,35.09,30.1,Clog Detected
2025-06-02 18:02:52.800,49.0,28.6,None
2025-06-02 18:04:19.200,50.65,29.9,None
2025-06-02 18:05:45.600,51.0,29.5,None
2025-06-02 18:07:12.000,68.66,30.1,Flow Surge
2025-06-02 18:08:38.400,53.42,28.3,None
2025-06-02 18:10:04.800,50.87,30.5,None
2025-06-02 18:11:31.200,48.41,30.4,None
2025-06-02 18:12:57.600,52.56,27.8,None
2025-06-02 18:14:24.000,51.01,27.5,None
2025-06-02 18:15:50.400,48.07,31.6,None
2025-06-02 18:17:16.800,48.84,28.8,None
2025-06-02 18:18:43.200,24.6,31.1,Pump Failure
2025-06-02 18:20:09.600,46.34,28.9,None
2025-06-02 18:21:36.000,52.99,31.9,None
2025-06-02 18:23:02.400,49.79,28.8,None
2025-06-02 18:24:28.800,54.19,31.6,None
2025-06-02 18:25:55.200,51.36,29.2,None
2025-06-02 18:27:21.600,49.9,29.8,None
2025-06-02 18:28:48.000,50.66,31.5,None
2025-06-02 18:30:14.400,51.76,28.9,None
2025-06-02 18:31:40.800,52.75,,None
2025-06-02 18:33:07.200,51.37,31.5,None
2025-06-02 18:34:33.600,47.78,30.0,None
2025-06-02 18:36:00.000,48.94,28.4,None
2025-06-02 18:37:26.400,50.69,32.5,None
2025-06-02 18:38:52.800,46.32,30.0,None
2025-06-02 18:40:19.200,51.28,30.1,None
2025-06-02 18:41:45.600,49.77,28.7,None
2025-06-02 18:43:12.000,50.47,29.2,None
2025-06-02 18:44:38.400,45.62,31.2,None
2025-06-02 18:46:04.800,51.92,30.1,None
2025-06-02 18:47:31.200,50.46,31.1,None
2025-06-02 18:48:57.600,50.45,30.9,None
2025-06-02 18:50:24.000,49.41,31.3,None
2025-06-02 18:51:50.400,50.64,30.2,None
2025-06-02 18:53:16.800,47.46,30.3,None
2025-06-02 18:54:43.200,48.34,29.4,None
2025-06-02 18:56:09.600,48.37,28.9,None
2025-06-02 18:57:36.000,54.25,31.3,None
2025-06-02 18:59:02.400,38.84,28.8,Clog Detected
2025-06-02 19:00:28.800,50.14,28.7,None
2025-06-02 19:01:55.200,48.61,29.1,None
2025-06-02 19:03:21.600,52.48,29.6,None
2025-06-02 19:04:48.000,52.14,30.6,None
2025-06-02 19:06:14.400,71.91,29.5,Flow Surge
2025-06-02 19:07:40.800,52.52,31.1,None
2025-06-02 19:09:07.200,48.05,31.0,None
2025-06-02 19:10:33.600,25.67,28.8,Pump Failure
2025-06-02 19:12:00.000,48.35,29.3,None
2025-06-02 19:13:26.400,54.1,30.0,None
2025-06-02 19:14:52.800,51.56,29.2,None
2025-06-02 19:16:19.200,48.44,31.1,None
2025-06-02 19:17:45.600,43.25,28.8,Sensor Drift
2025-06-02 19:19:12.000,25.07,29.1,Pump Failure
2025-06-02 19:20:38.400,49.64,30.4,None
2025-06-02 19:22:04.800,51.39,30.7,None
2025-06-02 19:23:31.200,48.03,29.7,None
2025-06-02 19:24:57.600,52.39,30.9,None
2025-06-02 19:26:24.000,47.25,30.4,None
2025-06-02 19:27:50.400,46.04,30.0,None
2025-06-02 19:29:16.800,53.8,29.1,None
2025-06-02 19:30:43.200,48.33,30.8,None
2025-06-02 19:32:09.600,46.91,29.4,None
2025-06-02 19:33:36.000,,29.4,None
2025-06-02 19:35:02.400,49.53,30.7,None
2025-06-02 19:36:28.800,50.84,30.3,None
2025-06-02 19:37:55.200,49.32,30.4,None
2025-06-02 19:39:21.600,49.75,30.5,None
2025-06-02 19:40:48.000,49.01,29.8,None
2025-06-02 19:42:14.400,48.02,30.0,None
2025-06-02 19:43:40.800,48.38,28.9,None
2025-06-02 19:45:07.200,50.52,30.2,None
2025-06-02 19:46:33.600,51.57,29.6,None
2025-06-02 19:48:00.000,50.82,30.6,None
2025-06-02 19:49:26.400,50.89,29.2,None
2025-06-02 19:50:52.800,50.3,30.4,None
2025-06-02 19:52:19.200,50.04,23.7,Sensor Drift
2025-06-02 19:53:45.600,50.32,32.2,None
2025-06-02 19:55:12.000,49.28,29.3,None
2025-06-02 19:56:38.400,50.75,30.3,None
2025-06-02 19:58:04.800,52.39,28.7,None
2025-06-02 19:59:31.200,51.46,30.6,None
2025-06-02 20:00:57.600,49.72,30.3,None
2025-06-02 20:02:24.000,52.06,30.9,None
2025-06-02 20:03:50.400,47.71,30.8,None
2025-06-02 20:05:16.800,49.87,30.1,None
2025-06-02 20:06:43.200,50.15,29.8,None
2025-06-02 20:08:09.600,52.38,29.9,None
2025-06-02 20:09:36.000,32.76,29.6,Clog Detected
2025-06-02 20:11:02.400,50.36,31.2,None
2025-06-02 20:12:28.800,51.21,29.1,None
2025-06-02 20:13:55.200,54.97,30.3,None
2025-06-02 20:15:21.600,52.55,29.8,None
2025-06-02 20:16:48.000,51.07,30.8,None
2025-06-02 20:18:14.400,52.44,31.1,None
2025-06-02 20:19:40.800,51.74,29.7,None
2025-06-02 20:21:07.200,48.86,30.3,None
2025-06-02 20:22:33.600,51.87,29.8,None
2025-06-02 20:24:00.000,52.13,31.5,None
2025-06-02 20:25:26.400,48.17,29.2,None
2025-06-02 20:26:52.800,49.72,30.3,None
2025-06-02 20:28:19.200,48.95,31.4,None
2025-06-02 20:29:45.600,50.85,30.0,None
2025-06-02 20:31:12.000,47.13,28.7,None
2025-06-02 20:32:38.400,50.56,27.9,None
2025-06-02 20:34:04.800,52.03,29.8,None
2025-06-02 20:35:31.200,56.49,32.3,None
2025-06-02 20:36:57.600,49.64,29.9,None
2025-06-02 20:38:24.000,51.99,31.7,None
2025-06-02 20:39:50.400,46.72,28.2,None
2025-06-02 20:41:16.800,48.76,30.6,None
2025-06-02 20:42:43.200,50.99,,None
2025-06-02 20:44:09.600,47.6,27.7,None
2025-06-02 20:45:36.000,51.72,29.2,None
2025-06-02 20:47:02.400,20.96,29.1,Pump Failure
2025-06-02 20:48:28.800,51.59,29.9,None
2025-06-02 20:49:55.200,49.08,29.8,None
2025-06-02 20:51:21.600,49.26,28.7,None
2025-06-02 20:52:48.000,48.57,30.5,None
2025-06-02 20:54:14.400,50.64,30.2,None
2025-06-02 20:55:40.800,48.01,29.8,None
2025-06-02 20:57:07.200,45.65,30.2,None
2025-06-02 20:58:33.600,52.86,28.5,None
2025-06-02 21:00:00.000,63.24,31.3,Flow Surge
2025-06-02 21:01:26.400,68.76,30.6,Flow Surge
2025-06-02 21:02:52.800,48.62,28.0,None
2025-06-02 21:04:19.200,50.21,32.0,None
2025-06-02 21:05:45.600,50.55,30.0,None
2025-06-02 21:07:12.000,50.64,30.0,None
2025-06-02 21:08:38.400,48.37,30.8,None
2025-06-02 21:10:04.800,50.45,30.0,None
2025-06-02 21:11:31.200,48.05,31.3,None
2025-06-02 21:12:57.600,51.33,29.4,None
2025-06-02 21:14:24.000,68.01,30.5,Flow Surge
2025-06-02 21:15:50.400,48.44,29.2,None
2025-06-02 21:17:16.800,46.46,30.5,None
2025-06-02 21:18:43.200,46.34,,None
2025-06-02 21:20:09.600,45.85,29.9,None
2025-06-02 21:21:36.000,49.7,29.7,None
2025-06-02 21:23:02.400,47.91,28.8,None
2025-06-02 21:24:28.800,50.93,29.4,None
2025-06-02 21:25:55.200,50.63,29.1,None
2025-06-02 21:27:21.600,50.36,31.3,None
2025-06-02 21:28:48.000,51.17,29.6,None
2025-06-02 21:30:14.400,50.51,29.8,None
2025-06-02 21:31:40.800,50.02,29.7,None
2025-06-02 21:33:07.200,49.67,30.2,None
2025-06-02 21:34:33.600,48.01,29.0,None
2025-06-02 21:36:00.000,47.22,28.4,None
2025-06-02 21:37:26.400,47.57,30.2,None
2025-06-02 21:38:52.800,48.21,30.5,None
2025-06-02 21:40:19.200,50.07,28.0,None
2025-06-02 21:41:45.600,51.31,30.8,None
2025-06-02 21:43:12.000,23.01,29.4,Pump Failure
2025-06-02 21:44:38.400,48.29,30.1,None
2025-06-02 21:46:04.800,61.21,29.2,Flow Surge
2025-06-02 21:47:31.200,49.23,29.9,None
2025-06-02 21:48:57.600,49.2,28.8,None
2025-06-02 21:50:24.000,49.2,30.3,None
2025-06-02 21:51:50.400,49.91,30.2,None
2025-06-02 21:53:16.800,48.66,31.2,None
2025-06-02 21:54:43.200,47.65,30.5,None
2025-06-02 21:56:09.600,52.36,30.5,None
2025-06-02 21:57:36.000,49.59,29.5,None
2025-06-02 21:59:02.400,52.07,28.6,None
2025-06-02 22:00:28.800,48.06,29.6,None
2025-06-02 22:01:55.200,52.48,30.4,None
2025-06-02 22:03:21.600,48.06,29.7,None
2025-06-02 22:04:48.000,48.77,29.3,None
2025-06-02 22:06:14.400,51.96,28.6,None
2025-06-02 22:07:40.800,53.22,30.8,None
2025-06-02 22:09:07.200,52.18,29.5,None
2025-06-02 22:10:33.600,49.7,28.6,None
2025-06-02 22:12:00.000,48.95,30.5,None
2025-06-02 22:13:26.400,52.59,28.9,None
2025-06-02 22:14:52.800,49.27,29.8,None
2025-06-02 22:16:19.200,47.21,30.6,None
2025-06-02 22:17:45.600,48.55,29.8,None
2025-06-02 22:19:12.000,49.1,29.2,None
2025-06-02 22:20:38.400,49.99,29.8,None
2025-06-02 22:22:04.800,49.26,29.3,None
2025-06-02 22:23:31.200,50.64,31.7,None
2025-06-02 22:24:57.600,50.28,31.0,None
2025-06-02 22:26:24.000,47.22,30.2,None
2025-06-02 22:27:50.400,32.81,28.5,Clog Detected
2025-06-02 22:29:16.800,48.52,31.2,None
2025-06-02 22:30:43.200,51.9,30.2,None
2025-06-02 22:32:09.600,46.93,29.8,None
2025-06-02 22:33:36.000,50.6,30.2,None
2025-06-02 22:35:02.400,46.31,29.1,None
2025-06-02 22:36:28.800,49.87,30.5,None
2025-06-02 22:37:55.200,45.61,29.8,None
2025-06-02 22:39:21.600,50.29,30.8,None
2025-06-02 22:40:48.000,51.39,30.6,None
2025-06-02 22:42:14.400,48.4,28.1,None
2025-06-02 22:43:40.800,49.21,31.0,None
2025-06-02 22:45:07.200,52.79,30.7,None
2025-06-02 22:46:33.600,35.86,30.4,Clog Detected
2025-06-02 22:48:00.000,48.89,29.9,None
2025-06-02 22:49:26.400,53.34,29.1,None
2025-06-02 22:50:52.800,53.23,29.7,None
2025-06-02 22:52:19.200,52.65,28.6,None
2025-06-02 22:53:45.600,51.17,29.3,None
2025-06-02 22:55:12.000,47.17,30.2,None
2025-06-02 22:56:38.400,52.02,29.2,None
2025-06-02 22:58:04.800,47.0,29.9,None
2025-06-02 22:59:31.200,49.83,30.5,None
2025-06-02 23:00:57.600,51.9,29.9,None
2025-06-02 23:02:24.000,53.71,30.2,None
2025-06-02 23:03:50.400,63.96,29.4,Flow Surge
2025-06-02 23:05:16.800,49.47,29.7,None
