timestamp,flow_rate_LPM,temperature_C,anomaly_type
2025-06-01 09:47:00,33.16,30.5,Clog Detected
2025-06-01 09:48:00,34.78,28.6,Clog Detected
2025-06-01 09:49:00,37.47,29.3,Clog Detected
2025-06-01 09:50:00,32.82,30.6,Clog Detected
2025-06-01 09:51:00,35.28,31.2,Clog Detected
2025-06-01 09:52:00,35.38,30.4,Clog Detected
2025-06-01 09:53:00,34.7,30.1,Clog Detected
2025-06-01 09:54:00,33.43,31.0,Clog Detected
2025-06-01 09:55:00,36.02,28.2,Clog Detected
2025-06-01 09:56:00,35.78,27.8,Clog Detected
2025-06-01 09:57:00,36.68,30.0,Clog Detected
2025-06-01 09:58:00,36.84,29.9,Clog Detected
2025-06-01 09:59:00,35.64,30.3,Clog Detected
2025-06-01 10:00:00,48.66,31.0,None
2025-06-01 10:01:00,49.65,29.2,None
2025-06-01 10:02:00,51.07,29.1,None
2025-06-01 10:03:00,50.06,30.0,None
2025-06-01 10:04:00,52.17,30.5,None
2025-06-01 10:05:00,49.95,30.8,None
2025-06-01 10:06:00,52.78,30.6,None
2025-06-01 10:07:00,50.02,28.7,None
2025-06-01 10:08:00,47.87,29.7,None
2025-06-01 10:09:00,48.78,29.8,None
2025-06-01 10:10:00,50.11,30.5,None
2025-06-01 10:11:00,49.86,30.5,None
2025-06-01 10:12:00,50.13,28.0,None
2025-06-01 10:13:00,48.12,29.9,None
2025-06-01 10:14:00,47.58,30.6,None
2025-06-01 10:15:00,53.06,31.2,None
2025-06-01 10:16:00,49.57,31.5,None
2025-06-01 10:17:00,50.3,29.7,None
2025-06-01 10:18:00,48.77,29.7,None
2025-06-01 10:19:00,49.22,30.2,None
2025-06-01 10:20:00,50.32,30.0,None
2025-06-01 10:21:00,50.87,31.2,None
2025-06-01 10:22:00,51.9,28.5,None
2025-06-01 10:23:00,44.89,30.9,None
2025-06-01 10:24:00,47.27,29.8,None
2025-06-01 10:25:00,47.66,28.2,None
2025-06-01 10:26:00,51.08,30.8,None
2025-06-01 10:27:00,48.85,27.4,None
2025-06-01 10:28:00,48.91,30.4,None
2025-06-01 10:29:00,47.04,30.2,None
2025-06-01 10:30:00,49.97,30.6,None
2025-06-01 10:31:00,50.24,29.0,None
2025-06-01 10:32:00,52.39,29.8,None
2025-06-01 10:33:00,49.95,29.1,None
2025-06-01 10:34:00,49.11,29.1,None
2025-06-01 10:35:00,49.65,31.7,None
2025-06-01 10:36:00,47.26,28.4,None
2025-06-01 10:37:00,52.94,29.8,None
2025-06-01 10:38:00,48.66,31.0,None
2025-06-01 10:39:00,48.79,31.8,None
2025-06-01 10:40:00,51.36,29.5,None
2025-06-01 10:41:00,54.31,29.4,None
2025-06-01 10:42:00,51.48,30.3,None
2025-06-01 10:43:00,52.6,31.6,None
2025-06-01 10:44:00,50.06,29.2,None
2025-06-01 10:45:00,50.92,29.3,None
2025-06-01 10:46:00,54.03,30.1,None
2025-06-01 10:47:00,49.27,30.2,None
2025-06-01 10:48:00,47.31,29.0,None
2025-06-01 10:49:00,52.4,29.3,None
2025-06-01 10:50:00,47.91,30.5,None
2025-06-01 10:51:00,52.37,30.7,None
2025-06-01 10:52:00,51.99,29.2,None
2025-06-01 10:53:00,47.16,31.5,None
2025-06-01 10:54:00,49.35,29.7,None
2025-06-01 10:55:00,52.66,30.6,None
2025-06-01 10:56:00,50.91,32.2,None
2025-06-01 10:57:00,48.71,30.9,None
2025-06-01 10:58:00,50.11,30.3,None
2025-06-01 10:59:00,53.06,30.5,None
2025-06-01 11:00:00,51.08,31.1,None
2025-06-01 11:01:00,49.27,29.2,None
2025-06-01 11:02:00,47.91,28.0,None
2025-06-01 11:03:00,54.11,28.9,None
2025-06-01 11:04:00,49.56,29.7,None
2025-06-01 11:05:00,50.61,30.8,None
2025-06-01 11:06:00,51.72,29.4,None
2025-06-01 11:07:00,49.67,30.3,None
2025-06-01 11:08:00,49.5,31.6,None
2025-06-01 11:09:00,50.98,30.7,None
2025-06-01 11:10:00,51.33,31.2,None
2025-06-01 11:11:00,50.36,28.7,None
2025-06-01 11:12:00,50.8,29.3,None
2025-06-01 11:13:00,48.94,30.6,None
2025-06-01 11:14:00,52.48,30.0,None
2025-06-01 11:15:00,50.62,31.7,None
2025-06-01 11:16:00,50.48,32.6,None
2025-06-01 11:17:00,51.13,28.2,None
2025-06-01 11:18:00,51.51,30.4,None
2025-06-01 11:19:00,52.58,30.7,None
2025-06-01 11:20:00,49.72,28.8,None
2025-06-01 11:21:00,49.58,29.1,None
2025-06-01 11:22:00,48.84,30.6,None
2025-06-01 11:23:00,53.34,30.4,None
2025-06-01 11:24:00,47.61,30.4,None
2025-06-01 11:25:00,52.39,29.4,None
2025-06-01 11:26:00,49.73,30.0,None
2025-06-01 11:27:00,48.43,30.6,None
2025-06-01 11:28:00,49.76,30.4,None
2025-06-01 11:29:00,48.23,29.6,None
2025-06-01 11:30:00,51.44,29.6,None
2025-06-01 11:31:00,53.45,29.6,None
2025-06-01 11:32:00,50.45,30.9,None
2025-06-01 11:33:00,47.16,28.2,None
2025-06-01 11:34:00,46.95,31.3,None
2025-06-01 11:35:00,48.9,32.6,None
2025-06-01 11:36:00,48.87,30.2,None
2025-06-01 11:37:00,53.08,32.0,None
2025-06-01 11:38:00,54.12,31.2,None
2025-06-01 11:39:00,52.05,30.6,None
2025-06-01 11:40:00,51.56,29.4,None
2025-06-01 11:41:00,48.36,30.0,None
2025-06-01 11:42:00,49.66,29.5,None
2025-06-01 11:43:00,51.39,31.0,None
2025-06-01 11:44:00,50.18,31.5,None
2025-06-01 11:45:00,47.72,29.8,None
2025-06-01 11:46:00,48.57,28.1,None
2025-06-01 11:47:00,49.83,29.9,None
2025-06-01 11:48:00,53.03,30.6,None
2025-06-01 11:49:00,47.95,31.9,None
2025-06-01 11:50:00,52.44,30.6,None
2025-06-01 11:51:00,49.55,29.0,None
2025-06-01 11:52:00,49.26,31.1,None
2025-06-01 11:53:00,53.77,31.5,None
2025-06-01 11:54:00,49.02,28.9,None
2025-06-01 11:55:00,50.28,28.2,None
2025-06-01 11:56:00,50.65,29.9,None
2025-06-01 11:57:00,49.07,28.4,None
2025-06-01 11:58:00,51.03,29.5,None
2025-06-01 11:59:00,47.66,27.1,None
2025-06-01 12:00:00,49.94,31.8,None
2025-06-01 12:01:00,53.32,29.5,None
2025-06-01 12:02:00,48.8,30.5,None
2025-06-01 12:03:00,48.0,30.3,None
2025-06-01 12:04:00,51.53,31.2,None
2025-06-01 12:05:00,49.8,29.8,None
2025-06-01 12:06:00,48.24,29.2,None
2025-06-01 12:07:00,49.55,30.4,None
2025-06-01 12:08:00,51.83,29.2,None
2025-06-01 12:09:00,52.99,29.7,None
2025-06-01 12:10:00,49.96,29.3,None
2025-06-01 12:11:00,45.15,30.9,None
2025-06-01 12:12:00,51.47,29.7,None
2025-06-01 12:13:00,50.13,30.5,None
2025-06-01 12:14:00,46.87,29.5,None
2025-06-01 12:15:00,51.59,28.7,None
2025-06-01 12:16:00,50.59,28.6,None
2025-06-01 12:17:00,50.93,30.0,None
2025-06-01 12:18:00,46.77,31.2,None
2025-06-01 12:19:00,48.53,29.2,None
2025-06-01 12:20:00,50.4,31.1,None
2025-06-01 12:21:00,47.97,30.1,None
2025-06-01 12:22:00,50.86,30.7,None
2025-06-01 12:23:00,50.35,29.6,None
2025-06-01 12:24:00,48.34,30.1,None
2025-06-01 12:25:00,47.86,27.1,None
2025-06-01 12:26:00,50.87,30.9,None
2025-06-01 12:27:00,45.27,29.0,None
2025-06-01 12:28:00,51.24,32.1,None
2025-06-01 12:29:00,50.04,29.3,None
2025-06-01 12:30:00,49.63,31.4,None
2025-06-01 12:31:00,48.71,29.2,None
2025-06-01 12:32:00,49.03,29.0,None
2025-06-01 12:33:00,50.25,31.6,None
2025-06-01 12:34:00,50.65,29.7,None
2025-06-01 12:35:00,49.42,28.4,None
2025-06-01 12:36:00,51.77,29.9,None
2025-06-01 12:37:00,49.64,33.2,None
2025-06-01 12:38:00,50.6,29.2,None
2025-06-01 12:39:00,49.15,31.1,None
2025-06-01 12:40:00,50.23,28.6,None
2025-06-01 12:41:00,51.84,29.3,None
2025-06-01 12:42:00,53.75,31.1,None
2025-06-01 12:43:00,49.11,31.3,None
2025-06-01 12:44:00,50.14,30.9,None
2025-06-01 12:45:00,50.97,29.2,None
2025-06-01 12:46:00,48.71,31.0,None
2025-06-01 12:47:00,49.33,29.6,None
2025-06-01 12:48:00,48.09,30.4,None
2025-06-01 12:49:00,54.13,28.9,None
2025-06-01 12:50:00,50.05,31.4,None
2025-06-01 12:51:00,49.84,30.5,None
2025-06-01 12:52:00,47.88,30.4,None
2025-06-01 12:53:00,49.63,31.0,None
2025-06-01 12:54:00,52.37,32.6,None
2025-06-01 12:55:00,51.16,30.3,None
2025-06-01 12:56:00,50.39,29.6,None
2025-06-01 12:57:00,50.68,29.7,None
2025-06-01 12:58:00,50.34,31.3,None
2025-06-01 12:59:00,47.99,31.1,None
2025-06-01 13:00:00,52.63,29.9,None
2025-06-01 13:01:00,45.76,29.4,None
2025-06-01 13:02:00,52.59,30.0,None
2025-06-01 13:03:00,48.0,29.5,None
2025-06-01 13:04:00,51.68,30.5,None
2025-06-01 13:05:00,49.52,29.6,None
2025-06-01 13:06:00,49.22,29.1,None
2025-06-01 13:07:00,53.23,29.7,None
2025-06-01 13:08:00,52.43,31.5,None
2025-06-01 13:09:00,52.0,29.6,None
2025-06-01 13:10:00,50.81,30.0,None
2025-06-01 13:11:00,48.19,30.3,None
2025-06-01 13:12:00,47.64,31.2,None
2025-06-01 13:13:00,49.07,30.2,None
2025-06-01 13:14:00,50.57,29.7,None
2025-06-01 13:15:00,51.17,29.5,None
2025-06-01 13:16:00,51.74,28.7,None
2025-06-01 13:17:00,50.25,31.9,None
2025-06-01 13:18:00,48.0,29.3,None
2025-06-01 13:19:00,51.03,30.2,None
2025-06-01 13:20:00,50.7,30.5,None
2025-06-01 13:21:00,51.27,31.1,None
2025-06-01 13:22:00,50.82,29.8,None
2025-06-01 13:23:00,51.35,31.9,None
2025-06-01 13:24:00,49.73,29.0,None
2025-06-01 13:25:00,52.21,29.9,None
2025-06-01 13:26:00,45.65,30.8,None
2025-06-01 13:27:00,48.93,29.9,None
2025-06-01 13:28:00,50.66,30.2,None
2025-06-01 13:29:00,51.42,29.6,None
2025-06-01 13:30:00,51.03,29.7,None
2025-06-01 13:31:00,51.48,30.6,None
2025-06-01 13:32:00,48.13,31.1,None
2025-06-01 13:33:00,48.93,30.8,None
2025-06-01 13:34:00,50.73,31.8,None
2025-06-01 13:35:00,49.55,29.7,None
2025-06-01 13:36:00,49.96,29.7,None
2025-06-01 13:37:00,51.6,28.4,None
2025-06-01 13:38:00,47.89,28.9,None
2025-06-01 13:39:00,51.9,31.7,None
2025-06-01 13:40:00,49.79,29.8,None
2025-06-01 13:41:00,50.14,31.2,None
2025-06-01 13:42:00,48.15,30.2,None
2025-06-01 13:43:00,51.95,30.5,None
2025-06-01 13:44:00,50.38,31.0,None
2025-06-01 13:45:00,44.59,30.7,None
2025-06-01 13:46:00,48.69,28.2,None
2025-06-01 13:47:00,51.02,31.4,None
2025-06-01 13:48:00,49.73,31.0,None
2025-06-01 13:49:00,53.22,31.3,None
2025-06-01 13:50:00,53.28,30.7,None
2025-06-01 13:51:00,50.15,28.4,None
2025-06-01 13:52:00,49.51,29.2,None
2025-06-01 13:53:00,54.34,29.8,None
2025-06-01 13:54:00,50.25,30.6,None
2025-06-01 13:55:00,50.09,31.7,None
2025-06-01 13:56:00,48.75,30.2,None
2025-06-01 13:57:00,48.52,28.7,None
2025-06-01 13:58:00,48.78,30.0,None
2025-06-01 13:59:00,49.14,29.3,None
2025-06-01 14:00:00,47.19,29.9,None
2025-06-01 14:01:00,46.99,30.8,None
2025-06-01 14:02:00,50.16,28.5,None
2025-06-01 14:03:00,49.38,29.2,None
2025-06-01 14:04:00,50.64,31.3,None
2025-06-01 14:05:00,46.25,30.1,None
2025-06-01 14:06:00,49.68,30.7,None
2025-06-01 14:07:00,50.43,29.2,None
2025-06-01 14:08:00,49.36,29.2,None
2025-06-01 14:09:00,52.15,30.0,None
2025-06-01 14:10:00,53.8,29.9,None
2025-06-01 14:11:00,48.58,28.5,None
2025-06-01 14:12:00,46.39,28.4,None
2025-06-01 14:13:00,50.53,30.5,None
2025-06-01 14:14:00,46.84,30.9,None
2025-06-01 14:15:00,49.03,30.1,None
2025-06-01 14:16:00,53.22,30.9,None
2025-06-01 14:17:00,49.46,29.1,None
2025-06-01 14:18:00,45.7,29.3,None
2025-06-01 14:19:00,49.58,29.0,None
2025-06-01 14:20:00,49.74,30.1,None
2025-06-01 14:21:00,49.55,29.3,None
2025-06-01 14:22:00,50.34,30.4,None
2025-06-01 14:23:00,47.82,31.4,None
2025-06-01 14:24:00,49.8,30.0,None
2025-06-01 14:25:00,51.42,30.2,None
2025-06-01 14:26:00,51.91,30.3,None
2025-06-01 14:27:00,48.78,30.4,None
2025-06-01 14:28:00,47.71,30.1,None
2025-06-01 14:29:00,49.93,29.8,None
2025-06-01 14:30:00,49.74,28.1,None
2025-06-01 14:31:00,48.9,30.1,None
2025-06-01 14:32:00,50.32,29.0,None
2025-06-01 14:33:00,52.53,29.1,None
2025-06-01 14:34:00,51.94,30.4,None
2025-06-01 14:35:00,48.71,31.8,None
2025-06-01 14:36:00,47.61,30.9,None
2025-06-01 14:37:00,52.0,29.3,None
2025-06-01 14:38:00,52.78,29.7,None
2025-06-01 14:39:00,50.58,30.3,None
2025-06-01 14:40:00,49.73,30.8,None
2025-06-01 14:41:00,51.59,28.3,None
2025-06-01 14:42:00,52.61,28.3,None
2025-06-01 14:43:00,52.07,31.1,None
2025-06-01 14:44:00,47.82,29.6,None
2025-06-01 14:45:00,47.79,29.8,None
2025-06-01 14:46:00,49.38,30.8,None
2025-06-01 14:47:00,52.62,31.4,None
2025-06-01 14:48:00,48.88,29.8,None
2025-06-01 14:49:00,46.63,29.2,None
2025-06-01 14:50:00,51.93,31.6,None
2025-06-01 14:51:00,47.53,29.4,None
2025-06-01 14:52:00,49.95,30.3,None
2025-06-01 14:53:00,48.38,30.4,None
2025-06-01 14:54:00,49.05,30.0,None
2025-06-01 14:55:00,51.09,30.0,None
2025-06-01 14:56:00,49.13,29.9,None
2025-06-01 14:57:00,49.82,29.6,None
2025-06-01 14:58:00,49.48,31.6,None
2025-06-01 14:59:00,51.12,29.7,None
2025-06-01 15:00:00,51.39,29.7,None
2025-06-01 15:01:00,52.35,30.4,None
2025-06-01 15:02:00,49.79,30.4,None
2025-06-01 15:03:00,46.86,28.9,None
2025-06-01 15:04:00,47.61,30.1,None
2025-06-01 15:05:00,53.47,32.2,None
2025-06-01 15:06:00,51.28,30.5,None
2025-06-01 15:07:00,46.4,29.5,None
2025-06-01 15:08:00,48.42,29.4,None
2025-06-01 15:09:00,49.66,29.5,None
2025-06-01 15:10:00,46.04,30.7,None
2025-06-01 15:11:00,47.85,30.2,None
2025-06-01 15:12:00,54.15,29.1,None
2025-06-01 15:13:00,44.94,29.7,None
2025-06-01 15:14:00,52.2,32.0,None
2025-06-01 15:15:00,47.54,30.5,None
2025-06-01 15:16:00,49.07,29.9,None
2025-06-01 15:17:00,55.29,28.5,None
2025-06-01 15:18:00,50.51,30.5,None
2025-06-01 15:19:00,52.17,30.1,None
2025-06-01 15:20:00,50.62,29.6,None
2025-06-01 15:21:00,50.54,29.7,None
2025-06-01 15:22:00,51.24,29.6,None
2025-06-01 15:23:00,50.75,30.0,None
2025-06-01 15:24:00,52.25,29.9,None
2025-06-01 15:25:00,46.45,31.3,None
2025-06-01 15:26:00,48.19,29.3,None
2025-06-01 15:27:00,48.81,31.4,None
2025-06-01 15:28:00,45.73,33.1,None
2025-06-01 15:29:00,52.11,30.2,None
2025-06-01 15:30:00,49.89,30.3,None
2025-06-01 15:31:00,51.04,30.6,None
2025-06-01 15:32:00,51.11,30.1,None
2025-06-01 15:33:00,49.61,29.8,None
2025-06-01 15:34:00,49.61,31.1,None
2025-06-01 15:35:00,51.19,27.1,None
2025-06-01 15:36:00,51.31,30.2,None
2025-06-01 15:37:00,49.96,29.6,None
2025-06-01 15:38:00,52.25,30.9,None
2025-06-01 15:39:00,48.45,30.4,None
2025-06-01 15:40:00,48.06,28.6,None
2025-06-01 15:41:00,48.75,30.9,None
2025-06-01 15:42:00,51.91,30.5,None
2025-06-01 15:43:00,51.45,30.5,None
2025-06-01 15:44:00,48.72,30.4,None
2025-06-01 15:45:00,51.6,30.8,None
2025-06-01 15:46:00,52.38,30.7,None
2025-06-01 15:47:00,50.7,31.1,None
2025-06-01 15:48:00,49.95,29.1,None
2025-06-01 15:49:00,49.67,29.3,None
2025-06-01 15:50:00,48.65,29.9,None
2025-06-01 15:51:00,48.42,29.7,None
2025-06-01 15:52:00,46.21,30.2,None
2025-06-01 15:53:00,50.0,29.2,None
2025-06-01 15:54:00,51.32,30.9,None
2025-06-01 15:55:00,46.78,29.2,None
2025-06-01 15:56:00,48.46,29.1,None
2025-06-01 15:57:00,51.66,29.8,None
2025-06-01 15:58:00,49.47,28.0,None
2025-06-01 15:59:00,51.27,28.8,None
2025-06-01 16:00:00,50.12,30.3,None
2025-06-01 16:01:00,52.72,28.7,None
2025-06-01 16:02:00,43.96,30.2,None
2025-06-01 16:03:00,53.6,31.2,None
2025-06-01 16:04:00,50.42,29.5,None
2025-06-01 16:05:00,51.61,29.0,None
2025-06-01 16:06:00,50.95,30.5,None
2025-06-01 16:07:00,52.12,32.8,None
2025-06-01 16:08:00,50.78,29.5,None
2025-06-01 16:09:00,49.95,28.2,None
2025-06-01 16:10:00,48.61,29.6,None
2025-06-01 16:11:00,48.95,30.2,None
2025-06-01 16:12:00,48.36,31.1,None
2025-06-01 16:13:00,50.0,30.0,None
2025-06-01 16:14:00,49.34,30.2,None
2025-06-01 16:15:00,51.65,29.1,None
2025-06-01 16:16:00,48.68,29.7,None
2025-06-01 16:17:00,47.31,29.2,None
2025-06-01 16:18:00,49.05,30.9,None
2025-06-01 16:19:00,50.53,30.2,None
2025-06-01 16:20:00,51.7,29.9,None
2025-06-01 16:21:00,50.78,29.9,None
2025-06-01 16:22:00,50.53,29.4,None
2025-06-01 16:23:00,45.12,29.9,None
2025-06-01 16:24:00,52.85,30.9,None
2025-06-01 16:25:00,51.93,31.2,None
2025-06-01 16:26:00,50.18,30.2,None
2025-06-01 16:27:00,48.76,29.7,None
2025-06-01 16:28:00,51.23,31.2,None
2025-06-01 16:29:00,49.72,29.5,None
2025-06-01 16:30:00,50.0,30.6,None
2025-06-01 16:31:00,47.11,27.7,None
2025-06-01 16:32:00,48.9,28.8,None
2025-06-01 16:33:00,48.98,29.9,None
2025-06-01 16:34:00,49.09,31.5,None
2025-06-01 16:35:00,50.65,30.3,None
2025-06-01 16:36:00,51.24,28.9,None
2025-06-01 16:37:00,52.08,29.9,None
2025-06-01 16:38:00,51.34,28.9,None
2025-06-01 16:39:00,46.89,30.8,None
2025-06-01 16:40:00,23.26,29.1,Pump Failure
2025-06-01 16:41:00,28.29,28.8,Pump Failure
2025-06-01 16:42:00,24.34,30.6,Pump Failure
2025-06-01 16:43:00,24.67,29.5,Pump Failure
2025-06-01 16:44:00,26.48,29.0,Pump Failure
2025-06-01 16:45:00,23.01,29.8,Pump Failure
2025-06-01 16:46:00,29.83,29.8,Pump Failure
2025-06-01 16:47:00,24.47,30.0,Pump Failure
2025-06-01 16:48:00,22.64,30.5,Pump Failure
2025-06-01 16:49:00,26.44,30.7,Pump Failure
2025-06-01 16:50:00,26.35,30.0,Pump Failure
2025-06-01 16:51:00,23.85,29.6,Pump Failure
2025-06-01 16:52:00,22.52,31.5,Pump Failure
2025-06-01 16:53:00,25.1,30.2,Pump Failure
2025-06-01 16:54:00,24.55,30.2,Pump Failure
2025-06-01 16:55:00,23.34,28.4,Pump Failure
2025-06-01 16:56:00,24.65,28.4,Pump Failure
2025-06-01 16:57:00,25.46,30.0,Pump Failure
2025-06-01 16:58:00,24.25,29.4,Pump Failure
2025-06-01 16:59:00,26.12,31.3,Pump Failure
2025-06-01 17:00:00,26.0,30.2,Pump Failure
2025-06-01 17:01:00,22.97,31.6,Pump Failure
2025-06-01 17:02:00,24.53,28.7,Pump Failure
2025-06-01 17:03:00,24.85,31.0,Pump Failure
2025-06-01 17:04:00,23.33,30.2,Pump Failure
2025-06-01 17:05:00,25.37,28.4,Pump Failure
2025-06-01 17:06:00,24.62,30.0,Pump Failure
2025-06-01 17:07:00,27.75,29.8,Pump Failure
2025-06-01 17:08:00,22.15,31.5,Pump Failure
2025-06-01 17:09:00,26.18,29.6,Pump Failure
2025-06-01 17:10:00,29.05,30.5,Pump Failure
2025-06-01 17:11:00,23.68,30.2,Pump Failure
2025-06-01 17:12:00,23.72,30.0,Pump Failure
2025-06-01 17:13:00,24.62,31.8,Pump Failure
2025-06-01 17:14:00,23.09,28.7,Pump Failure
2025-06-01 17:15:00,25.71,31.5,Pump Failure
2025-06-01 17:16:00,22.5,30.0,Pump Failure
2025-06-01 17:17:00,24.1,30.9,Pump Failure
2025-06-01 17:18:00,24.13,30.3,Pump Failure
2025-06-01 17:19:00,24.51,32.1,Pump Failure
2025-06-01 17:20:00,26.49,29.4,Pump Failure
2025-06-01 17:21:00,27.64,29.4,Pump Failure
2025-06-01 17:22:00,21.27,29.4,Pump Failure
2025-06-01 17:23:00,26.58,29.3,Pump Failure
2025-06-01 17:24:00,22.58,30.9,Pump Failure
2025-06-01 17:25:00,23.09,30.0,Pump Failure
2025-06-01 17:26:00,25.21,30.7,Pump Failure
2025-06-01 17:27:00,21.87,32.0,Pump Failure
2025-06-01 17:28:00,23.2,30.1,Pump Failure
2025-06-01 17:29:00,26.84,29.8,Pump Failure
2025-06-01 17:30:00,22.1,31.5,Pump Failure
2025-06-01 17:31:00,25.73,28.7,Pump Failure
2025-06-01 17:32:00,19.79,29.6,Pump Failure
2025-06-01 17:33:00,25.81,30.4,Pump Failure
2025-06-01 17:34:00,26.36,28.9,Pump Failure
2025-06-01 17:35:00,25.64,28.2,Pump Failure
2025-06-01 17:36:00,25.7,29.9,Pump Failure
2025-06-01 17:37:00,25.07,29.3,Pump Failure
2025-06-01 17:38:00,26.36,28.9,Pump Failure
2025-06-01 17:39:00,25.93,30.7,Pump Failure
2025-06-01 17:40:00,27.39,29.3,Pump Failure
2025-06-01 17:41:00,25.92,29.5,Pump Failure
2025-06-01 17:42:00,23.8,29.7,Pump Failure
2025-06-01 17:43:00,26.96,31.7,Pump Failure
2025-06-01 17:44:00,23.34,29.2,Pump Failure
2025-06-01 17:45:00,27.8,30.4,Pump Failure
2025-06-01 17:46:00,27.1,28.5,Pump Failure
2025-06-01 17:47:00,25.5,29.6,Pump Failure
2025-06-01 17:48:00,26.21,33.1,Pump Failure
2025-06-01 17:49:00,26.78,30.5,Pump Failure
2025-06-01 17:50:00,25.46,31.8,Pump Failure
2025-06-01 17:51:00,25.84,30.7,Pump Failure
2025-06-01 17:52:00,23.88,29.4,Pump Failure
2025-06-01 17:53:00,26.56,30.4,Pump Failure
2025-06-01 17:54:00,24.99,31.7,Pump Failure
2025-06-01 17:55:00,24.23,28.9,Pump Failure
2025-06-01 17:56:00,24.41,30.8,Pump Failure
2025-06-01 17:57:00,24.29,28.5,Pump Failure
2025-06-01 17:58:00,26.0,30.6,Pump Failure
2025-06-01 17:59:00,23.68,30.0,Pump Failure
2025-06-01 18:00:00,25.98,30.4,Pump Failure
2025-06-01 18:01:00,27.19,27.8,Pump Failure
2025-06-01 18:02:00,26.39,29.1,Pump Failure
2025-06-01 18:03:00,26.23,31.1,Pump Failure
2025-06-01 18:04:00,27.42,28.6,Pump Failure
2025-06-01 18:05:00,25.29,29.6,Pump Failure
2025-06-01 18:06:00,22.94,30.4,Pump Failure
2025-06-01 18:07:00,27.23,28.5,Pump Failure
2025-06-01 18:08:00,23.93,31.5,Pump Failure
2025-06-01 18:09:00,27.47,28.9,Pump Failure
2025-06-01 18:10:00,25.32,29.5,Pump Failure
2025-06-01 18:11:00,27.9,31.1,Pump Failure
2025-06-01 18:12:00,24.17,28.7,Pump Failure
2025-06-01 18:13:00,23.09,29.0,Pump Failure
2025-06-01 18:14:00,25.07,30.0,Pump Failure
2025-06-01 18:15:00,23.15,29.8,Pump Failure
2025-06-01 18:16:00,21.31,31.0,Pump Failure
2025-06-01 18:17:00,23.7,28.5,Pump Failure
2025-06-01 18:18:00,23.16,28.6,Pump Failure
2025-06-01 18:19:00,25.14,30.2,Pump Failure
2025-06-01 18:20:00,48.56,30.2,None
2025-06-01 18:21:00,48.91,29.7,None
2025-06-01 18:22:00,53.35,31.3,None
2025-06-01 18:23:00,47.4,30.8,None
2025-06-01 18:24:00,51.62,28.9,None
2025-06-01 18:25:00,51.64,31.5,None
2025-06-01 18:26:00,47.75,29.1,None
2025-06-01 18:27:00,52.04,30.3,None
2025-06-01 18:28:00,51.1,30.3,None
2025-06-01 18:29:00,50.78,28.7,None
2025-06-01 18:30:00,52.09,31.2,None
2025-06-01 18:31:00,49.54,30.0,None
2025-06-01 18:32:00,46.94,30.5,None
2025-06-01 18:33:00,51.14,29.9,None
2025-06-01 18:34:00,52.25,29.7,None
2025-06-01 18:35:00,51.13,29.0,None
2025-06-01 18:36:00,49.95,29.8,None
2025-06-01 18:37:00,50.45,29.6,None
2025-06-01 18:38:00,49.74,30.8,None
2025-06-01 18:39:00,49.13,28.4,None
2025-06-01 18:40:00,53.5,31.4,None
2025-06-01 18:41:00,47.42,30.7,None
2025-06-01 18:42:00,48.99,30.3,None
2025-06-01 18:43:00,50.59,29.8,None
2025-06-01 18:44:00,48.43,29.3,None
2025-06-01 18:45:00,48.17,29.2,None
2025-06-01 18:46:00,49.87,29.3,None
2025-06-01 18:47:00,51.36,31.5,None
2025-06-01 18:48:00,48.84,30.2,None
2025-06-01 18:49:00,51.0,30.5,None
2025-06-01 18:50:00,50.15,30.7,None
2025-06-01 18:51:00,50.96,28.8,None
2025-06-01 18:52:00,51.74,30.9,None
2025-06-01 18:53:00,48.47,30.0,None
2025-06-01 18:54:00,51.37,29.8,None
2025-06-01 18:55:00,52.15,32.4,None
2025-06-01 18:56:00,48.43,28.6,None
2025-06-01 18:57:00,50.61,30.7,None
2025-06-01 18:58:00,49.54,31.5,None
2025-06-01 18:59:00,47.32,30.7,None
2025-06-01 19:00:00,48.79,31.7,None
2025-06-01 19:01:00,53.99,29.2,None
2025-06-01 19:02:00,48.9,30.9,None
2025-06-01 19:03:00,49.23,30.0,None
2025-06-01 19:04:00,50.05,28.1,None
2025-06-01 19:05:00,49.97,29.3,None
2025-06-01 19:06:00,49.01,31.4,None
2025-06-01 19:07:00,47.49,30.8,None
2025-06-01 19:08:00,49.44,29.7,None
2025-06-01 19:09:00,51.58,30.3,None
2025-06-01 19:10:00,51.14,31.0,None
2025-06-01 19:11:00,49.34,29.4,None
2025-06-01 19:12:00,47.83,29.2,None
2025-06-01 19:13:00,55.9,31.2,None
2025-06-01 19:14:00,47.3,28.7,None
2025-06-01 19:15:00,50.96,30.5,None
2025-06-01 19:16:00,51.1,29.7,None
2025-06-01 19:17:00,49.75,30.3,None
2025-06-01 19:18:00,50.17,27.8,None
2025-06-01 19:19:00,49.54,29.1,None
2025-06-01 19:20:00,50.35,33.0,None
2025-06-01 19:21:00,50.73,29.7,None
2025-06-01 19:22:00,51.84,30.5,None
2025-06-01 19:23:00,50.84,30.6,None
2025-06-01 19:24:00,54.11,28.9,None
2025-06-01 19:25:00,50.95,29.1,None
2025-06-01 19:26:00,51.11,29.1,None
2025-06-01 19:27:00,49.17,29.7,None
2025-06-01 19:28:00,51.95,30.9,None
